Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_109_1110,VGND,li1,516.8100,310.0800,0.000314
FILLER_109_1107,VGND,li1,515.4300,310.0800,0.000314
FILLER_109_1104,VGND,li1,514.0500,310.0800,0.000304
FILLER_109_1065,VGND,li1,495.8800,310.0800,0.000229
FILLER_109_1062,VGND,li1,494.5000,310.0800,0.000219
FILLER_109_1059,VGND,li1,493.3500,310.0800,0.000219
FILLER_109_1056,VGND,li1,491.9700,310.0800,0.000209
FILLER_109_1053,VGND,li1,490.5900,310.0800,0.000197
FILLER_109_1050,VGND,li1,489.2100,310.0800,0.000197
FILLER_109_1047,VGND,li1,487.8300,310.0800,0.000187
FILLER_109_1044,VGND,li1,486.4500,310.0800,0.000174
FILLER_109_1041,VGND,li1,485.0700,310.0800,0.000174
FILLER_109_1038,VGND,li1,483.6900,310.0800,0.000178
FILLER_109_1026,VGND,li1,477.9400,310.0800,0.000192
FILLER_109_1023,VGND,li1,476.7900,310.0800,0.000192
FILLER_109_1020,VGND,li1,475.4100,310.0800,0.000197
FILLER_109_1017,VGND,li1,474.0300,310.0800,0.000197
FILLER_109_1005,VGND,li1,468.5100,310.0800,0.000208
FILLER_109_1002,VGND,li1,467.1300,310.0800,0.000213
FILLER_109_999,VGND,li1,465.7500,310.0800,0.000213
FILLER_109_989,VGND,li1,460.6900,310.0800,0.000222
FILLER_109_970,VGND,li1,452.1800,310.0800,0.000237
FILLER_109_967,VGND,li1,451.0300,310.0800,0.000237
FILLER_109_931,VGND,li1,434.0100,310.0800,0.000251
FILLER_109_928,VGND,li1,433.0900,310.0800,0.000251
FILLER_109_908,VGND,li1,423.8900,310.0800,0.000246
FILLER_109_905,VGND,li1,422.5100,310.0800,0.000246
FILLER_109_886,VGND,li1,413.3100,310.0800,0.000241
FILLER_109_883,VGND,li1,412.3900,310.0800,0.000240
FILLER_109_880,VGND,li1,411.0100,310.0800,0.000240
FILLER_109_877,VGND,li1,409.6300,310.0800,0.000239
FILLER_109_874,VGND,li1,408.2500,310.0800,0.000238
FILLER_109_871,VGND,li1,406.8700,310.0800,0.000238
FILLER_109_868,VGND,li1,405.4900,310.0800,0.000236
FILLER_109_841,VGND,li1,392.6100,310.0800,0.000228
FILLER_109_838,VGND,li1,391.4600,310.0800,0.000228
FILLER_109_835,VGND,li1,390.3100,310.0800,0.000227
FILLER_109_816,VGND,li1,381.3400,310.0800,0.000222
FILLER_109_813,VGND,li1,380.1900,310.0800,0.000220
FILLER_109_810,VGND,li1,378.8100,310.0800,0.000220
FILLER_109_807,VGND,li1,377.4300,310.0800,0.000219
FILLER_109_804,VGND,li1,376.0500,310.0800,0.000217
FILLER_109_801,VGND,li1,374.6700,310.0800,0.000217
FILLER_109_791,VGND,li1,369.6100,310.0800,0.000212
FILLER_109_788,VGND,li1,368.6900,310.0800,0.000212
FILLER_109_785,VGND,li1,367.3100,310.0800,0.000209
FILLER_109_782,VGND,li1,365.7000,310.0800,0.000209
FILLER_109_756,VGND,li1,353.5100,310.0800,0.000179
FILLER_109_753,VGND,li1,352.5900,310.0800,0.000179
FILLER_109_750,VGND,li1,351.2100,310.0800,0.000173
FILLER_109_747,VGND,li1,349.8300,310.0800,0.000173
FILLER_109_738,VGND,li1,345.2300,310.0800,0.000159
FILLER_109_735,VGND,li1,344.3100,310.0800,0.000159
FILLER_109_732,VGND,li1,342.9300,310.0800,0.000154
FILLER_109_729,VGND,li1,341.5500,310.0800,0.000149
FILLER_109_712,VGND,li1,333.2700,310.0800,0.000128
FILLER_109_693,VGND,li1,324.9900,310.0800,0.000136
FILLER_109_690,VGND,li1,323.6100,310.0800,0.000142
FILLER_109_679,VGND,li1,318.5500,310.0800,0.000155
FILLER_109_676,VGND,li1,317.1700,310.0800,0.000155
FILLER_109_673,VGND,li1,315.7900,310.0800,0.000160
FILLER_109_670,VGND,li1,314.1800,310.0800,0.000164
FILLER_109_667,VGND,li1,313.0300,310.0800,0.000164
FILLER_109_664,VGND,li1,311.6500,310.0800,0.000169
FILLER_109_654,VGND,li1,306.5900,310.0800,0.000183
FILLER_109_651,VGND,li1,305.6700,310.0800,0.000183
FILLER_109_620,VGND,li1,291.1800,310.0800,0.000203
FILLER_109_617,VGND,li1,290.0300,310.0800,0.000203
FILLER_109_615,VGND,li1,288.6500,310.0800,0.000204
FILLER_109_612,VGND,li1,287.7300,310.0800,0.000204
FILLER_109_609,VGND,li1,286.3500,310.0800,0.000206
FILLER_109_606,VGND,li1,284.9700,310.0800,0.000206
FILLER_109_597,VGND,li1,280.3700,310.0800,0.000210
FILLER_109_586,VGND,li1,275.5400,310.0800,0.000213
FILLER_109_583,VGND,li1,274.3900,310.0800,0.000214
FILLER_109_580,VGND,li1,273.0100,310.0800,0.000214
FILLER_109_577,VGND,li1,271.6300,310.0800,0.000215
FILLER_109_574,VGND,li1,270.2500,310.0800,0.000216
FILLER_109_571,VGND,li1,268.8700,310.0800,0.000216
FILLER_109_561,VGND,li1,264.0400,310.0800,0.000219
FILLER_109_557,VGND,li1,262.4300,310.0800,0.000219
FILLER_109_554,VGND,li1,261.0500,310.0800,0.000220
FILLER_109_551,VGND,li1,259.6700,310.0800,0.000220
FILLER_109_548,VGND,li1,258.2900,310.0800,0.000222
FILLER_109_545,VGND,li1,256.9100,310.0800,0.000222
FILLER_109_525,VGND,li1,247.7100,310.0800,0.000223
FILLER_109_522,VGND,li1,246.3300,310.0800,0.000223
FILLER_109_503,VGND,li1,237.1300,310.0800,0.000222
FILLER_109_500,VGND,li1,236.2100,310.0800,0.000222
FILLER_109_497,VGND,li1,234.8300,310.0800,0.000222
FILLER_109_494,VGND,li1,233.4500,310.0800,0.000222
FILLER_109_491,VGND,li1,232.0700,310.0800,0.000221
FILLER_109_488,VGND,li1,230.6900,310.0800,0.000221
FILLER_109_479,VGND,li1,226.0900,310.0800,0.000219
FILLER_109_476,VGND,li1,225.1700,310.0800,0.000218
FILLER_109_473,VGND,li1,223.7900,310.0800,0.000218
FILLER_109_470,VGND,li1,222.4100,310.0800,0.000217
FILLER_109_467,VGND,li1,221.0300,310.0800,0.000217
FILLER_109_464,VGND,li1,219.6500,310.0800,0.000216
FILLER_109_461,VGND,li1,218.2700,310.0800,0.000215
FILLER_109_458,VGND,li1,216.8900,310.0800,0.000215
FILLER_109_446,VGND,li1,211.1400,310.0800,0.000212
FILLER_109_443,VGND,li1,209.9900,310.0800,0.000212
FILLER_109_440,VGND,li1,208.6100,310.0800,0.000211
FILLER_109_437,VGND,li1,207.2300,310.0800,0.000211
FILLER_109_434,VGND,li1,205.8500,310.0800,0.000210
FILLER_109_408,VGND,li1,193.4300,310.0800,0.000203
FILLER_109_405,VGND,li1,192.5100,310.0800,0.000203
FILLER_109_402,VGND,li1,191.1300,310.0800,0.000201
FILLER_109_399,VGND,li1,189.7500,310.0800,0.000201
FILLER_109_396,VGND,li1,188.3700,310.0800,0.000200
FILLER_109_393,VGND,li1,186.9900,310.0800,0.000199
FILLER_109_385,VGND,li1,182.8500,310.0800,0.000196
FILLER_109_382,VGND,li1,181.9300,310.0800,0.000196
FILLER_109_379,VGND,li1,180.5500,310.0800,0.000194
FILLER_109_376,VGND,li1,179.1700,310.0800,0.000192
FILLER_109_373,VGND,li1,177.7900,310.0800,0.000192
FILLER_109_351,VGND,li1,167.4400,310.0800,0.000264
FILLER_109_340,VGND,li1,162.3800,310.0800,0.000294
FILLER_109_337,VGND,li1,161.2300,310.0800,0.000306
FILLER_109_318,VGND,li1,152.0300,310.0800,0.000357
FILLER_109_315,VGND,li1,151.1100,310.0800,0.000357
FILLER_109_312,VGND,li1,149.7300,310.0800,0.000368
FILLER_109_284,VGND,li1,136.6200,310.0800,0.000386
FILLER_109_281,VGND,li1,135.4700,310.0800,0.000387
FILLER_109_278,VGND,li1,133.8600,310.0800,0.000388
FILLER_109_275,VGND,li1,132.7100,310.0800,0.000388
FILLER_109_272,VGND,li1,131.3300,310.0800,0.000389
FILLER_109_269,VGND,li1,129.9500,310.0800,0.000391
FILLER_109_266,VGND,li1,128.5700,310.0800,0.000391
FILLER_109_250,VGND,li1,120.9800,310.0800,0.000391
FILLER_109_247,VGND,li1,119.8300,310.0800,0.000390
FILLER_109_244,VGND,li1,118.4500,310.0800,0.000390
FILLER_109_241,VGND,li1,117.0700,310.0800,0.000388
FILLER_109_238,VGND,li1,115.6900,310.0800,0.000388
FILLER_109_223,VGND,li1,108.3300,310.0800,0.000384
FILLER_109_214,VGND,li1,104.6500,310.0800,0.000381
FILLER_109_211,VGND,li1,103.2700,310.0800,0.000379
FILLER_109_208,VGND,li1,101.8900,310.0800,0.000379
FILLER_109_205,VGND,li1,100.5100,310.0800,0.000377
FILLER_109_174,VGND,li1,86.2500,310.0800,0.000358
FILLER_109_165,VGND,li1,82.1100,310.0800,0.000345
FILLER_109_162,VGND,li1,80.7300,310.0800,0.000345
FILLER_109_141,VGND,li1,71.0700,310.0800,0.000313
FILLER_109_138,VGND,li1,69.6900,310.0800,0.000305
FILLER_109_135,VGND,li1,68.3100,310.0800,0.000305
FILLER_109_120,VGND,li1,61.4100,310.0800,0.000276
FILLER_109_110,VGND,li1,56.5800,310.0800,0.000254
FILLER_109_107,VGND,li1,55.4300,310.0800,0.000254
FILLER_109_93,VGND,li1,48.5300,310.0800,0.000225
FILLER_109_90,VGND,li1,47.6100,310.0800,0.000216
FILLER_109_87,VGND,li1,46.2300,310.0800,0.000216
FILLER_109_65,VGND,li1,35.6500,310.0800,0.000167
FILLER_109_62,VGND,li1,34.7300,310.0800,0.000167
FILLER_109_38,VGND,li1,23.2300,310.0800,0.000124
FILLER_109_35,VGND,li1,22.3100,310.0800,0.000124
FILLER_109_25,VGND,li1,17.7100,310.0800,0.000125
FILLER_109_22,VGND,li1,16.3300,310.0800,0.000125
FILLER_109_19,VGND,li1,14.9500,310.0800,0.000125
FILLER_109_16,VGND,li1,13.5700,310.0800,0.000125
FILLER_109_13,VGND,li1,12.1900,310.0800,0.000125
FILLER_109_6,VGND,li1,8.7400,310.0800,0.000125
FILLER_109_3,VGND,li1,7.5900,310.0800,0.000125
FILLER_108_2056,VGND,li1,951.9700,304.6400,0.000118
FILLER_108_2053,VGND,li1,950.5900,304.6400,0.000118
FILLER_108_2050,VGND,li1,949.2100,304.6400,0.000118
FILLER_108_2043,VGND,li1,945.5300,304.6400,0.000117
FILLER_108_2036,VGND,li1,942.5400,304.6400,0.000136
FILLER_108_2033,VGND,li1,941.3900,304.6400,0.000136
FILLER_108_2030,VGND,li1,940.0100,304.6400,0.000146
FILLER_108_2027,VGND,li1,938.6300,304.6400,0.000146
FILLER_108_2004,VGND,li1,927.8200,304.6400,0.000184
FILLER_108_2001,VGND,li1,926.6700,304.6400,0.000184
FILLER_108_1998,VGND,li1,925.2900,304.6400,0.000190
FILLER_108_1989,VGND,li1,920.6900,304.6400,0.000202
FILLER_108_1977,VGND,li1,915.6300,304.6400,0.000215
FILLER_108_1974,VGND,li1,914.2500,304.6400,0.000222
FILLER_108_1971,VGND,li1,912.8700,304.6400,0.000222
FILLER_108_1939,VGND,li1,898.1500,304.6400,0.000260
FILLER_108_1936,VGND,li1,896.7700,304.6400,0.000260
FILLER_108_1933,VGND,li1,895.3900,304.6400,0.000266
FILLER_108_1931,VGND,li1,894.0100,304.6400,0.000266
FILLER_108_1928,VGND,li1,893.0900,304.6400,0.000271
FILLER_108_1925,VGND,li1,891.7100,304.6400,0.000271
FILLER_108_1916,VGND,li1,887.3400,304.6400,0.000282
FILLER_108_1913,VGND,li1,886.1900,304.6400,0.000282
FILLER_108_1910,VGND,li1,884.8100,304.6400,0.000286
FILLER_108_1907,VGND,li1,883.4300,304.6400,0.000290
FILLER_108_1904,VGND,li1,882.0500,304.6400,0.000290
FILLER_108_1901,VGND,li1,880.6700,304.6400,0.000293
FILLER_108_1898,VGND,li1,879.2900,304.6400,0.000298
FILLER_108_1895,VGND,li1,877.9100,304.6400,0.000298
FILLER_108_1877,VGND,li1,869.6300,304.6400,0.000311
FILLER_108_1873,VGND,li1,867.7900,304.6400,0.000313
FILLER_108_1860,VGND,li1,861.3500,304.6400,0.000318
FILLER_108_1857,VGND,li1,860.4300,304.6400,0.000318
FILLER_108_1833,VGND,li1,849.1600,304.6400,0.000313
FILLER_108_1830,VGND,li1,848.0100,304.6400,0.000313
FILLER_108_1827,VGND,li1,846.6300,304.6400,0.000312
FILLER_108_1824,VGND,li1,845.2500,304.6400,0.000312
FILLER_108_1821,VGND,li1,843.8700,304.6400,0.000310
FILLER_108_1819,VGND,li1,842.4900,304.6400,0.000309
FILLER_108_1816,VGND,li1,841.5700,304.6400,0.000309
FILLER_108_1795,VGND,li1,831.4500,304.6400,0.000295
FILLER_108_1792,VGND,li1,830.5300,304.6400,0.000292
FILLER_108_1789,VGND,li1,829.1500,304.6400,0.000288
FILLER_108_1786,VGND,li1,827.7700,304.6400,0.000288
FILLER_108_1783,VGND,li1,826.3900,304.6400,0.000284
FILLER_108_1758,VGND,li1,814.8900,304.6400,0.000255
FILLER_108_1755,VGND,li1,813.5100,304.6400,0.000255
FILLER_108_1747,VGND,li1,809.8300,304.6400,0.000244
FILLER_108_1740,VGND,li1,806.3800,304.6400,0.000235
FILLER_108_1732,VGND,li1,802.4700,304.6400,0.000223
FILLER_108_1729,VGND,li1,801.5500,304.6400,0.000216
FILLER_108_1726,VGND,li1,800.1700,304.6400,0.000216
FILLER_108_1723,VGND,li1,798.7900,304.6400,0.000208
FILLER_108_1702,VGND,li1,788.6700,304.6400,0.000222
FILLER_108_1699,VGND,li1,787.7500,304.6400,0.000222
FILLER_108_1696,VGND,li1,786.3700,304.6400,0.000234
FILLER_108_1693,VGND,li1,784.9900,304.6400,0.000243
FILLER_108_1672,VGND,li1,774.8700,304.6400,0.000287
FILLER_108_1669,VGND,li1,773.9500,304.6400,0.000296
FILLER_108_1666,VGND,li1,772.5700,304.6400,0.000296
FILLER_108_1646,VGND,li1,762.9100,304.6400,0.000342
FILLER_108_1643,VGND,li1,761.9900,304.6400,0.000342
FILLER_108_1640,VGND,li1,760.6100,304.6400,0.000352
FILLER_108_1624,VGND,li1,753.2500,304.6400,0.000380
FILLER_108_1621,VGND,li1,751.8700,304.6400,0.000388
FILLER_108_1618,VGND,li1,750.4900,304.6400,0.000395
FILLER_108_1615,VGND,li1,749.1100,304.6400,0.000395
FILLER_108_1609,VGND,li1,745.8900,304.6400,0.000411
FILLER_108_1606,VGND,li1,744.9700,304.6400,0.000411
FILLER_108_1603,VGND,li1,743.5900,304.6400,0.000418
FILLER_108_1600,VGND,li1,742.2100,304.6400,0.000426
FILLER_108_1597,VGND,li1,740.8300,304.6400,0.000426
FILLER_108_1594,VGND,li1,739.2200,304.6400,0.000432
FILLER_108_1591,VGND,li1,738.0700,304.6400,0.000440
FILLER_108_1588,VGND,li1,736.6900,304.6400,0.000440
FILLER_108_1585,VGND,li1,735.3100,304.6400,0.000446
FILLER_108_1576,VGND,li1,730.9400,304.6400,0.000464
FILLER_108_1573,VGND,li1,729.7900,304.6400,0.000464
FILLER_108_1570,VGND,li1,728.4100,304.6400,0.000471
FILLER_108_1567,VGND,li1,727.0300,304.6400,0.000471
FILLER_108_1559,VGND,li1,723.3500,304.6400,0.000482
FILLER_108_1556,VGND,li1,721.9700,304.6400,0.000487
FILLER_108_1541,VGND,li1,714.8400,304.6400,0.000502
FILLER_108_1526,VGND,li1,708.1700,304.6400,0.000511
FILLER_108_1523,VGND,li1,706.7900,304.6400,0.000511
FILLER_108_1520,VGND,li1,705.4100,304.6400,0.000513
FILLER_108_1517,VGND,li1,704.0300,304.6400,0.000513
FILLER_108_1508,VGND,li1,699.8900,304.6400,0.000516
FILLER_108_1505,VGND,li1,698.5100,304.6400,0.000516
FILLER_108_1502,VGND,li1,697.1300,304.6400,0.000517
FILLER_108_1499,VGND,li1,695.7500,304.6400,0.000518
FILLER_108_1496,VGND,li1,694.3700,304.6400,0.000518
FILLER_108_1485,VGND,li1,688.8500,304.6400,0.000514
FILLER_108_1483,VGND,li1,687.9300,304.6400,0.000514
FILLER_108_1474,VGND,li1,683.7900,304.6400,0.000508
FILLER_108_1471,VGND,li1,682.8700,304.6400,0.000506
FILLER_108_1468,VGND,li1,681.4900,304.6400,0.000503
FILLER_108_1465,VGND,li1,680.1100,304.6400,0.000503
FILLER_108_1439,VGND,li1,667.6900,304.6400,0.000482
FILLER_108_1436,VGND,li1,666.7700,304.6400,0.000482
FILLER_108_1429,VGND,li1,663.0900,304.6400,0.000463
FILLER_108_1425,VGND,li1,661.7100,304.6400,0.000463
FILLER_108_1402,VGND,li1,651.1300,304.6400,0.000379
FILLER_108_1399,VGND,li1,649.7500,304.6400,0.000362
FILLER_108_1389,VGND,li1,644.9200,304.6400,0.000326
FILLER_108_1386,VGND,li1,643.7700,304.6400,0.000304
FILLER_108_1376,VGND,li1,638.7100,304.6400,0.000286
FILLER_108_1373,VGND,li1,637.7900,304.6400,0.000286
FILLER_108_1369,VGND,li1,635.9500,304.6400,0.000292
FILLER_108_1332,VGND,li1,618.4700,304.6400,0.000344
FILLER_108_1329,VGND,li1,617.5500,304.6400,0.000350
FILLER_108_1326,VGND,li1,616.1700,304.6400,0.000350
FILLER_108_1298,VGND,li1,602.8300,304.6400,0.000370
FILLER_108_1276,VGND,li1,592.9400,304.6400,0.000372
FILLER_108_1273,VGND,li1,591.7900,304.6400,0.000370
FILLER_108_1270,VGND,li1,590.4100,304.6400,0.000370
FILLER_108_1249,VGND,li1,580.7500,304.6400,0.000364
FILLER_108_1214,VGND,li1,564.4200,304.6400,0.000351
FILLER_108_1194,VGND,li1,554.9900,304.6400,0.000341
FILLER_108_1167,VGND,li1,542.8000,304.6400,0.000324
FILLER_108_1164,VGND,li1,541.6500,304.6400,0.000324
FILLER_108_1147,VGND,li1,533.3700,304.6400,0.000312
FILLER_108_1125,VGND,li1,523.4800,304.6400,0.000284
FILLER_108_1122,VGND,li1,522.3300,304.6400,0.000284
FILLER_108_1119,VGND,li1,520.9500,304.6400,0.000276
FILLER_108_1093,VGND,li1,508.5300,304.6400,0.000234
FILLER_108_1089,VGND,li1,507.1500,304.6400,0.000234
FILLER_108_1078,VGND,li1,502.0900,304.6400,0.000216
FILLER_108_1075,VGND,li1,500.7100,304.6400,0.000206
FILLER_108_1062,VGND,li1,494.5000,304.6400,0.000189
FILLER_108_1052,VGND,li1,489.9000,304.6400,0.000168
FILLER_108_1049,VGND,li1,488.7500,304.6400,0.000168
FILLER_108_1035,VGND,li1,481.8500,304.6400,0.000169
FILLER_108_1032,VGND,li1,480.9300,304.6400,0.000176
FILLER_108_1029,VGND,li1,479.5500,304.6400,0.000176
FILLER_108_989,VGND,li1,461.1500,304.6400,0.000208
FILLER_108_986,VGND,li1,459.7700,304.6400,0.000208
FILLER_108_978,VGND,li1,455.8600,304.6400,0.000211
FILLER_108_975,VGND,li1,454.7100,304.6400,0.000213
FILLER_108_972,VGND,li1,453.3300,304.6400,0.000213
FILLER_108_961,VGND,li1,448.2700,304.6400,0.000215
FILLER_108_936,VGND,li1,436.7700,304.6400,0.000218
FILLER_108_933,VGND,li1,435.3900,304.6400,0.000218
FILLER_108_922,VGND,li1,430.1000,304.6400,0.000218
FILLER_108_904,VGND,li1,421.5900,304.6400,0.000217
FILLER_108_901,VGND,li1,420.6700,304.6400,0.000217
FILLER_108_898,VGND,li1,419.2900,304.6400,0.000217
FILLER_108_878,VGND,li1,410.0900,304.6400,0.000214
FILLER_108_875,VGND,li1,408.7100,304.6400,0.000212
FILLER_108_872,VGND,li1,407.3300,304.6400,0.000212
FILLER_108_869,VGND,li1,405.9500,304.6400,0.000211
FILLER_108_866,VGND,li1,404.3400,304.6400,0.000210
FILLER_108_863,VGND,li1,403.1900,304.6400,0.000210
FILLER_108_860,VGND,li1,401.8100,304.6400,0.000208
FILLER_108_850,VGND,li1,396.7500,304.6400,0.000204
FILLER_108_847,VGND,li1,395.8300,304.6400,0.000202
FILLER_108_844,VGND,li1,394.4500,304.6400,0.000202
FILLER_108_841,VGND,li1,393.0700,304.6400,0.000199
FILLER_108_838,VGND,li1,391.6900,304.6400,0.000199
FILLER_108_835,VGND,li1,390.3100,304.6400,0.000197
FILLER_108_832,VGND,li1,388.9300,304.6400,0.000197
FILLER_108_829,VGND,li1,387.5500,304.6400,0.000194
FILLER_108_819,VGND,li1,382.4900,304.6400,0.000190
FILLER_108_816,VGND,li1,381.5700,304.6400,0.000190
FILLER_108_813,VGND,li1,380.1900,304.6400,0.000188
FILLER_108_811,VGND,li1,378.8100,304.6400,0.000186
FILLER_108_808,VGND,li1,377.8900,304.6400,0.000186
FILLER_108_805,VGND,li1,376.5100,304.6400,0.000183
FILLER_108_802,VGND,li1,375.1300,304.6400,0.000183
FILLER_108_793,VGND,li1,370.5300,304.6400,0.000176
FILLER_108_790,VGND,li1,369.6100,304.6400,0.000176
FILLER_108_772,VGND,li1,360.8700,304.6400,0.000165
FILLER_108_760,VGND,li1,355.8100,304.6400,0.000157
FILLER_108_757,VGND,li1,354.4300,304.6400,0.000153
FILLER_108_754,VGND,li1,352.8200,304.6400,0.000153
FILLER_108_751,VGND,li1,351.6700,304.6400,0.000148
FILLER_108_748,VGND,li1,350.2900,304.6400,0.000148
FILLER_108_737,VGND,li1,345.0000,304.6400,0.000138
FILLER_108_734,VGND,li1,343.8500,304.6400,0.000135
FILLER_108_731,VGND,li1,342.4700,304.6400,0.000135
FILLER_108_722,VGND,li1,337.8700,304.6400,0.000127
FILLER_108_710,VGND,li1,332.8100,304.6400,0.000117
FILLER_108_707,VGND,li1,331.4300,304.6400,0.000114
FILLER_108_704,VGND,li1,330.0500,304.6400,0.000121
FILLER_108_701,VGND,li1,328.6700,304.6400,0.000121
FILLER_108_697,VGND,li1,326.8300,304.6400,0.000126
FILLER_108_687,VGND,li1,321.7700,304.6400,0.000141
FILLER_108_678,VGND,li1,317.6300,304.6400,0.000157
FILLER_108_675,VGND,li1,316.7100,304.6400,0.000157
FILLER_108_645,VGND,li1,302.6800,304.6400,0.000188
FILLER_108_641,VGND,li1,301.0700,304.6400,0.000191
FILLER_108_638,VGND,li1,299.6900,304.6400,0.000191
FILLER_108_635,VGND,li1,298.3100,304.6400,0.000195
FILLER_108_608,VGND,li1,285.6600,304.6400,0.000208
FILLER_108_605,VGND,li1,284.5100,304.6400,0.000208
FILLER_108_595,VGND,li1,279.4500,304.6400,0.000213
FILLER_108_592,VGND,li1,278.5300,304.6400,0.000215
FILLER_108_589,VGND,li1,277.1500,304.6400,0.000217
FILLER_108_587,VGND,li1,275.7700,304.6400,0.000217
FILLER_108_584,VGND,li1,274.8500,304.6400,0.000219
FILLER_108_581,VGND,li1,273.4700,304.6400,0.000219
FILLER_108_578,VGND,li1,272.0900,304.6400,0.000222
FILLER_108_575,VGND,li1,270.7100,304.6400,0.000222
FILLER_108_572,VGND,li1,269.3300,304.6400,0.000225
FILLER_108_569,VGND,li1,267.9500,304.6400,0.000225
FILLER_108_566,VGND,li1,266.5700,304.6400,0.000227
FILLER_108_557,VGND,li1,261.9700,304.6400,0.000231
FILLER_108_554,VGND,li1,261.0500,304.6400,0.000231
FILLER_108_551,VGND,li1,259.6700,304.6400,0.000233
FILLER_108_548,VGND,li1,258.2900,304.6400,0.000235
FILLER_108_545,VGND,li1,256.9100,304.6400,0.000235
FILLER_108_542,VGND,li1,255.5300,304.6400,0.000237
FILLER_108_539,VGND,li1,254.1500,304.6400,0.000240
FILLER_108_536,VGND,li1,252.7700,304.6400,0.000240
FILLER_108_533,VGND,li1,251.3900,304.6400,0.000242
FILLER_108_523,VGND,li1,246.3300,304.6400,0.000246
FILLER_108_520,VGND,li1,245.4100,304.6400,0.000246
FILLER_108_517,VGND,li1,244.0300,304.6400,0.000248
FILLER_108_497,VGND,li1,234.8300,304.6400,0.000253
FILLER_108_494,VGND,li1,233.4500,304.6400,0.000254
FILLER_108_491,VGND,li1,232.0700,304.6400,0.000254
FILLER_108_488,VGND,li1,230.6900,304.6400,0.000255
FILLER_108_485,VGND,li1,229.3100,304.6400,0.000255
FILLER_108_475,VGND,li1,224.2500,304.6400,0.000256
FILLER_108_472,VGND,li1,223.3300,304.6400,0.000257
FILLER_108_469,VGND,li1,221.9500,304.6400,0.000257
FILLER_108_457,VGND,li1,216.4300,304.6400,0.000256
FILLER_108_438,VGND,li1,207.4600,304.6400,0.000253
FILLER_108_435,VGND,li1,206.3100,304.6400,0.000253
FILLER_108_432,VGND,li1,204.9300,304.6400,0.000252
FILLER_108_429,VGND,li1,203.5500,304.6400,0.000252
FILLER_108_417,VGND,li1,198.0300,304.6400,0.000248
FILLER_108_414,VGND,li1,196.6500,304.6400,0.000248
FILLER_108_376,VGND,li1,178.9400,304.6400,0.000213
FILLER_108_373,VGND,li1,177.7900,304.6400,0.000213
FILLER_108_338,VGND,li1,161.2300,304.6400,0.000310
FILLER_108_335,VGND,li1,160.3100,304.6400,0.000322
FILLER_108_332,VGND,li1,158.9300,304.6400,0.000322
FILLER_108_329,VGND,li1,157.5500,304.6400,0.000334
FILLER_108_309,VGND,li1,148.3500,304.6400,0.000377
FILLER_108_295,VGND,li1,141.6800,304.6400,0.000399
FILLER_108_282,VGND,li1,135.4700,304.6400,0.000409
FILLER_108_279,VGND,li1,134.5500,304.6400,0.000412
FILLER_108_276,VGND,li1,133.1700,304.6400,0.000416
FILLER_108_273,VGND,li1,131.7900,304.6400,0.000416
FILLER_108_253,VGND,li1,122.5900,304.6400,0.000430
FILLER_108_245,VGND,li1,118.6800,304.6400,0.000431
FILLER_108_242,VGND,li1,117.5300,304.6400,0.000432
FILLER_108_239,VGND,li1,116.1500,304.6400,0.000432
FILLER_108_236,VGND,li1,114.7700,304.6400,0.000433
FILLER_108_221,VGND,li1,107.6400,304.6400,0.000433
FILLER_108_218,VGND,li1,106.4900,304.6400,0.000433
FILLER_108_197,VGND,li1,96.6000,304.6400,0.000420
FILLER_108_195,VGND,li1,95.4500,304.6400,0.000420
FILLER_108_192,VGND,li1,94.5300,304.6400,0.000415
FILLER_108_189,VGND,li1,93.1500,304.6400,0.000415
FILLER_108_186,VGND,li1,91.7700,304.6400,0.000412
FILLER_108_179,VGND,li1,88.3200,304.6400,0.000401
FILLER_108_144,VGND,li1,71.9900,304.6400,0.000348
FILLER_108_141,VGND,li1,71.0700,304.6400,0.000348
FILLER_108_137,VGND,li1,69.2300,304.6400,0.000340
FILLER_108_131,VGND,li1,66.4700,304.6400,0.000331
FILLER_108_128,VGND,li1,65.0900,304.6400,0.000323
FILLER_108_125,VGND,li1,63.7100,304.6400,0.000314
FILLER_108_122,VGND,li1,62.3300,304.6400,0.000314
FILLER_108_119,VGND,li1,60.9500,304.6400,0.000307
FILLER_108_104,VGND,li1,53.8200,304.6400,0.000280
FILLER_108_96,VGND,li1,49.9100,304.6400,0.000257
FILLER_108_93,VGND,li1,48.9900,304.6400,0.000257
FILLER_108_74,VGND,li1,40.2500,304.6400,0.000218
FILLER_108_58,VGND,li1,32.4300,304.6400,0.000184
FILLER_108_55,VGND,li1,31.5100,304.6400,0.000173
FILLER_108_52,VGND,li1,30.1300,304.6400,0.000173
FILLER_108_49,VGND,li1,28.7500,304.6400,0.000159
FILLER_108_46,VGND,li1,27.3700,304.6400,0.000159
FILLER_108_26,VGND,li1,17.9400,304.6400,0.000150
FILLER_108_23,VGND,li1,16.7900,304.6400,0.000151
FILLER_108_20,VGND,li1,15.4100,304.6400,0.000151
FILLER_108_6,VGND,li1,8.5100,304.6400,0.000151
FILLER_108_3,VGND,li1,7.5900,304.6400,0.000151
FILLER_107_2058,VGND,li1,952.4300,304.6400,0.000118
FILLER_107_2023,VGND,li1,936.5600,304.6400,0.000154
