Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_62_164,VGND,li1,81.1900,179.5200,0.000409
FILLER_62_151,VGND,li1,75.6700,179.5200,0.000389
FILLER_62_148,VGND,li1,74.2900,179.5200,0.000380
FILLER_62_131,VGND,li1,66.2400,179.5200,0.000340
FILLER_62_120,VGND,li1,61.1800,179.5200,0.000306
FILLER_62_106,VGND,li1,54.5100,179.5200,0.000269
FILLER_62_92,VGND,li1,48.0700,179.5200,0.000238
FILLER_62_82,VGND,li1,43.7000,179.5200,0.000211
FILLER_62_67,VGND,li1,36.8000,179.5200,0.000165
FILLER_62_29,VGND,li1,19.3200,179.5200,0.000080
FILLER_62_18,VGND,li1,14.2600,179.5200,0.000082
FILLER_62_3,VGND,li1,7.3600,179.5200,0.000083
FILLER_61_317,VGND,li1,152.0300,179.5200,0.000512
FILLER_61_314,VGND,li1,150.6500,179.5200,0.000512
FILLER_61_311,VGND,li1,149.2700,179.5200,0.000512
FILLER_61_308,VGND,li1,147.8900,179.5200,0.000512
FILLER_61_305,VGND,li1,146.5100,179.5200,0.000512
FILLER_61_302,VGND,li1,145.1300,179.5200,0.000512
FILLER_61_299,VGND,li1,143.7500,179.5200,0.000512
FILLER_61_296,VGND,li1,142.3700,179.5200,0.000512
FILLER_61_293,VGND,li1,140.9900,179.5200,0.000512
FILLER_61_290,VGND,li1,139.6100,179.5200,0.000512
FILLER_61_287,VGND,li1,138.2300,179.5200,0.000512
FILLER_61_284,VGND,li1,136.8500,179.5200,0.000512
FILLER_61_281,VGND,li1,135.4700,179.5200,0.000511
FILLER_61_278,VGND,li1,133.8600,179.5200,0.000511
FILLER_61_275,VGND,li1,132.7100,179.5200,0.000511
FILLER_61_272,VGND,li1,131.3300,179.5200,0.000511
FILLER_61_269,VGND,li1,129.9500,179.5200,0.000510
FILLER_61_266,VGND,li1,128.5700,179.5200,0.000509
FILLER_61_263,VGND,li1,127.1900,179.5200,0.000509
FILLER_61_260,VGND,li1,125.8100,179.5200,0.000509
FILLER_61_257,VGND,li1,124.4300,179.5200,0.000508
FILLER_61_254,VGND,li1,123.0500,179.5200,0.000508
FILLER_61_251,VGND,li1,121.6700,179.5200,0.000508
FILLER_61_248,VGND,li1,120.2900,179.5200,0.000507
FILLER_61_245,VGND,li1,118.9100,179.5200,0.000507
FILLER_61_242,VGND,li1,117.5300,179.5200,0.000507
FILLER_61_239,VGND,li1,116.1500,179.5200,0.000506
FILLER_61_236,VGND,li1,114.7700,179.5200,0.000506
FILLER_61_233,VGND,li1,113.3900,179.5200,0.000505
FILLER_61_222,VGND,li1,108.1000,179.5200,0.000498
FILLER_61_201,VGND,li1,98.6700,179.5200,0.000483
FILLER_61_198,VGND,li1,97.2900,179.5200,0.000474
FILLER_61_182,VGND,li1,89.9300,179.5200,0.000453
FILLER_61_176,VGND,li1,86.7100,179.5200,0.000441
FILLER_61_165,VGND,li1,82.1100,179.5200,0.000420
FILLER_61_162,VGND,li1,80.7300,179.5200,0.000409
FILLER_61_156,VGND,li1,77.5100,179.5200,0.000398
FILLER_61_153,VGND,li1,76.5900,179.5200,0.000389
FILLER_61_150,VGND,li1,75.2100,179.5200,0.000380
FILLER_61_147,VGND,li1,73.8300,179.5200,0.000380
FILLER_61_144,VGND,li1,72.4500,179.5200,0.000371
FILLER_61_141,VGND,li1,71.0700,179.5200,0.000361
FILLER_61_138,VGND,li1,69.6900,179.5200,0.000352
FILLER_61_124,VGND,li1,62.7900,179.5200,0.000319
FILLER_61_119,VGND,li1,60.9500,179.5200,0.000306
FILLER_61_116,VGND,li1,59.5700,179.5200,0.000306
FILLER_61_113,VGND,li1,58.1900,179.5200,0.000293
FILLER_61_109,VGND,li1,56.3500,179.5200,0.000280
FILLER_61_106,VGND,li1,54.9700,179.5200,0.000280
FILLER_61_99,VGND,li1,51.5200,179.5200,0.000253
FILLER_61_96,VGND,li1,50.3700,179.5200,0.000253
FILLER_61_93,VGND,li1,48.9900,179.5200,0.000238
FILLER_61_90,VGND,li1,47.6100,179.5200,0.000227
FILLER_61_76,VGND,li1,40.7100,179.5200,0.000188
FILLER_61_60,VGND,li1,33.8100,179.5200,0.000135
FILLER_61_57,VGND,li1,32.4300,179.5200,0.000135
FILLER_61_53,VGND,li1,30.5900,179.5200,0.000122
FILLER_61_40,VGND,li1,24.1500,179.5200,0.000077
FILLER_61_37,VGND,li1,23.2300,179.5200,0.000078
FILLER_61_34,VGND,li1,21.8500,179.5200,0.000078
FILLER_61_7,VGND,li1,8.9700,179.5200,0.000083
FILLER_60_318,VGND,li1,152.2600,174.0800,0.000661
FILLER_60_315,VGND,li1,151.1100,174.0800,0.000661
FILLER_60_312,VGND,li1,149.7300,174.0800,0.000661
FILLER_60_309,VGND,li1,148.3500,174.0800,0.000661
FILLER_60_295,VGND,li1,141.6800,174.0800,0.000658
FILLER_60_292,VGND,li1,140.5300,174.0800,0.000658
FILLER_60_289,VGND,li1,139.1500,174.0800,0.000658
FILLER_60_286,VGND,li1,137.7700,174.0800,0.000658
FILLER_60_274,VGND,li1,131.7900,174.0800,0.000655
FILLER_60_271,VGND,li1,130.8700,174.0800,0.000654
FILLER_60_268,VGND,li1,129.4900,174.0800,0.000654
FILLER_60_265,VGND,li1,128.1100,174.0800,0.000653
FILLER_60_262,VGND,li1,126.7300,174.0800,0.000653
FILLER_60_259,VGND,li1,125.3500,174.0800,0.000651
FILLER_60_256,VGND,li1,123.9700,174.0800,0.000651
FILLER_60_253,VGND,li1,122.5900,174.0800,0.000650
FILLER_60_251,VGND,li1,121.2100,174.0800,0.000649
FILLER_60_248,VGND,li1,120.2900,174.0800,0.000649
FILLER_60_245,VGND,li1,118.9100,174.0800,0.000647
FILLER_60_242,VGND,li1,117.5300,174.0800,0.000646
FILLER_60_239,VGND,li1,116.1500,174.0800,0.000646
FILLER_60_225,VGND,li1,109.2500,174.0800,0.000638
FILLER_60_210,VGND,li1,102.5800,174.0800,0.000623
FILLER_60_200,VGND,li1,98.2100,174.0800,0.000597
FILLER_60_197,VGND,li1,96.8300,174.0800,0.000597
FILLER_60_195,VGND,li1,95.4500,174.0800,0.000585
FILLER_60_192,VGND,li1,94.5300,174.0800,0.000585
FILLER_60_160,VGND,li1,79.3500,174.0800,0.000492
FILLER_60_157,VGND,li1,78.4300,174.0800,0.000476
FILLER_60_141,VGND,li1,71.0700,174.0800,0.000426
FILLER_60_139,VGND,li1,69.6900,174.0800,0.000426
FILLER_60_136,VGND,li1,68.7700,174.0800,0.000410
FILLER_60_133,VGND,li1,67.3900,174.0800,0.000410
FILLER_60_130,VGND,li1,66.0100,174.0800,0.000394
FILLER_60_101,VGND,li1,52.6700,174.0800,0.000299
FILLER_60_85,VGND,li1,45.3100,174.0800,0.000251
FILLER_60_81,VGND,li1,43.4700,174.0800,0.000237
FILLER_60_78,VGND,li1,42.0900,174.0800,0.000214
